iteration,prob_name,prim_res,dual_res,duality_gap,restart
16138,BOYD1,2.081e+05,7.726e+02,2.234e+11,0
16139,BOYD1,2.080e+05,7.947e+02,2.234e+11,0
16140,BOYD1,2.079e+05,7.726e+02,2.234e+11,0
16141,BOYD1,2.079e+05,7.946e+02,2.234e+11,0
16142,BOYD1,2.078e+05,7.726e+02,2.234e+11,0
16143,BOYD1,2.077e+05,7.946e+02,2.234e+11,0
16144,BOYD1,2.076e+05,7.726e+02,2.234e+11,0
16145,BOYD1,2.075e+05,7.945e+02,2.234e+11,0
16146,BOYD1,2.075e+05,7.726e+02,2.234e+11,0
16147,BOYD1,2.074e+05,7.944e+02,2.234e+11,0
16148,BOYD1,2.073e+05,7.726e+02,2.233e+11,0
16149,BOYD1,2.072e+05,7.943e+02,2.233e+11,0
16150,BOYD1,2.072e+05,7.727e+02,2.233e+11,0
16151,BOYD1,2.071e+05,7.942e+02,2.233e+11,0
16152,BOYD1,2.070e+05,7.727e+02,2.233e+11,0
16153,BOYD1,2.069e+05,7.941e+02,2.233e+11,0
16154,BOYD1,2.068e+05,7.727e+02,2.233e+11,0
16155,BOYD1,2.068e+05,7.940e+02,2.233e+11,0
16156,BOYD1,2.067e+05,7.727e+02,2.233e+11,0
16157,BOYD1,2.066e+05,7.940e+02,2.233e+11,0
16158,BOYD1,2.065e+05,7.727e+02,2.233e+11,0
16159,BOYD1,2.064e+05,7.939e+02,2.233e+11,0
16160,BOYD1,2.064e+05,7.727e+02,2.233e+11,0
16161,BOYD1,2.063e+05,7.938e+02,2.233e+11,0
16162,BOYD1,2.062e+05,7.727e+02,2.233e+11,0
16163,BOYD1,2.061e+05,7.937e+02,2.232e+11,0
16164,BOYD1,2.061e+05,7.728e+02,2.232e+11,0
16165,BOYD1,2.060e+05,7.936e+02,2.232e+11,0
16166,BOYD1,2.059e+05,7.728e+02,2.232e+11,0
16167,BOYD1,2.058e+05,7.935e+02,2.232e+11,0
16168,BOYD1,2.057e+05,7.728e+02,2.232e+11,0
16169,BOYD1,2.057e+05,7.935e+02,2.232e+11,0
16170,BOYD1,2.056e+05,7.728e+02,2.232e+11,0
16171,BOYD1,2.055e+05,7.934e+02,2.232e+11,0
16172,BOYD1,2.054e+05,7.728e+02,2.232e+11,0
16173,BOYD1,2.054e+05,7.933e+02,2.232e+11,0
16174,BOYD1,2.053e+05,7.728e+02,2.232e+11,0
16175,BOYD1,2.052e+05,7.932e+02,2.232e+11,0
16176,BOYD1,2.051e+05,7.728e+02,2.232e+11,0
16177,BOYD1,2.050e+05,7.931e+02,2.232e+11,0
16178,BOYD1,2.050e+05,7.729e+02,2.232e+11,0
16179,BOYD1,2.049e+05,7.930e+02,2.231e+11,0
16180,BOYD1,2.048e+05,7.729e+02,2.231e+11,0
16181,BOYD1,2.047e+05,7.929e+02,2.231e+11,0
16182,BOYD1,2.047e+05,7.729e+02,2.231e+11,0
16183,BOYD1,2.046e+05,7.929e+02,2.231e+11,0
16184,BOYD1,2.045e+05,7.729e+02,2.231e+11,0
16185,BOYD1,2.044e+05,7.928e+02,2.231e+11,0
16186,BOYD1,2.044e+05,7.729e+02,2.231e+11,0
16187,BOYD1,2.043e+05,7.927e+02,2.231e+11,0
16188,BOYD1,2.042e+05,7.729e+02,2.231e+11,0
16189,BOYD1,2.041e+05,7.926e+02,2.231e+11,0
16190,BOYD1,2.041e+05,7.729e+02,2.231e+11,0
16191,BOYD1,2.040e+05,7.925e+02,2.231e+11,0
16192,BOYD1,2.039e+05,7.729e+02,2.231e+11,0
16193,BOYD1,2.039e+05,7.924e+02,2.231e+11,0
16194,BOYD1,2.038e+05,7.730e+02,2.230e+11,0
16195,BOYD1,2.037e+05,7.924e+02,2.230e+11,0
16196,BOYD1,2.036e+05,7.730e+02,2.230e+11,0
16197,BOYD1,2.036e+05,7.923e+02,2.230e+11,0
16198,BOYD1,2.035e+05,7.730e+02,2.230e+11,0
16199,BOYD1,2.034e+05,7.922e+02,2.230e+11,0
16200,BOYD1,2.034e+05,7.730e+02,2.230e+11,0
16201,BOYD1,2.033e+05,7.921e+02,2.230e+11,0
16202,BOYD1,2.032e+05,7.730e+02,2.230e+11,0
16203,BOYD1,2.031e+05,7.920e+02,2.230e+11,0
16204,BOYD1,2.031e+05,7.730e+02,2.230e+11,0
16205,BOYD1,2.030e+05,7.919e+02,2.230e+11,0
16206,BOYD1,2.029e+05,7.730e+02,2.230e+11,0
16207,BOYD1,2.029e+05,7.918e+02,2.230e+11,0
16208,BOYD1,2.028e+05,7.731e+02,2.230e+11,0
16209,BOYD1,2.027e+05,7.918e+02,2.230e+11,0
16210,BOYD1,2.027e+05,7.731e+02,2.229e+11,0
16211,BOYD1,2.026e+05,7.917e+02,2.229e+11,0
16212,BOYD1,2.025e+05,7.731e+02,2.229e+11,0
16213,BOYD1,2.025e+05,7.916e+02,2.229e+11,0
16214,BOYD1,2.024e+05,7.731e+02,2.229e+11,0
16215,BOYD1,2.023e+05,7.915e+02,2.229e+11,0
16216,BOYD1,2.023e+05,7.731e+02,2.229e+11,0
16217,BOYD1,2.022e+05,7.914e+02,2.229e+11,0
16218,BOYD1,2.021e+05,7.731e+02,2.229e+11,0
16219,BOYD1,2.021e+05,7.913e+02,2.229e+11,0
16220,BOYD1,2.020e+05,7.731e+02,2.229e+11,0
16221,BOYD1,2.019e+05,7.913e+02,2.229e+11,0
16222,BOYD1,2.019e+05,7.731e+02,2.229e+11,0
16223,BOYD1,2.018e+05,7.912e+02,2.229e+11,0
16224,BOYD1,2.018e+05,7.732e+02,2.229e+11,0
16225,BOYD1,2.017e+05,7.911e+02,2.228e+11,0
16226,BOYD1,2.016e+05,7.732e+02,2.228e+11,0
16227,BOYD1,2.016e+05,7.910e+02,2.228e+11,0
16228,BOYD1,2.015e+05,7.732e+02,2.228e+11,0
16229,BOYD1,2.014e+05,7.909e+02,2.228e+11,0
16230,BOYD1,2.014e+05,7.732e+02,2.228e+11,0
16231,BOYD1,2.013e+05,7.908e+02,2.228e+11,0
16232,BOYD1,2.013e+05,7.732e+02,2.228e+11,0
16233,BOYD1,2.012e+05,7.907e+02,2.228e+11,0
16234,BOYD1,2.011e+05,7.732e+02,2.228e+11,0
16235,BOYD1,2.011e+05,7.907e+02,2.228e+11,0
16236,BOYD1,2.010e+05,7.732e+02,2.228e+11,0
16237,BOYD1,2.010e+05,7.906e+02,2.228e+11,0
16238,BOYD1,2.009e+05,7.733e+02,2.228e+11,0
16239,BOYD1,2.009e+05,7.905e+02,2.228e+11,0
16240,BOYD1,2.008e+05,7.733e+02,2.228e+11,0
16241,BOYD1,2.007e+05,7.904e+02,2.227e+11,0
16242,BOYD1,2.007e+05,7.733e+02,2.227e+11,0
16243,BOYD1,2.006e+05,7.903e+02,2.227e+11,0
16244,BOYD1,2.006e+05,7.733e+02,2.227e+11,0
16245,BOYD1,2.005e+05,7.902e+02,2.227e+11,0
16246,BOYD1,2.005e+05,7.733e+02,2.227e+11,0
16247,BOYD1,2.004e+05,7.902e+02,2.227e+11,0
16248,BOYD1,2.004e+05,7.733e+02,2.227e+11,0
16249,BOYD1,2.003e+05,7.901e+02,2.227e+11,0
16250,BOYD1,2.003e+05,7.733e+02,2.227e+11,0
16251,BOYD1,2.002e+05,7.900e+02,2.227e+11,0
16252,BOYD1,2.002e+05,7.734e+02,2.227e+11,0
16253,BOYD1,2.001e+05,7.899e+02,2.227e+11,0
16254,BOYD1,2.001e+05,7.734e+02,2.227e+11,0
16255,BOYD1,2.000e+05,7.898e+02,2.227e+11,0
16256,BOYD1,2.000e+05,7.734e+02,2.227e+11,0
16257,BOYD1,1.999e+05,7.897e+02,2.226e+11,0
16258,BOYD1,1.999e+05,7.734e+02,2.226e+11,0
16259,BOYD1,1.998e+05,7.897e+02,2.226e+11,0
16260,BOYD1,1.998e+05,7.734e+02,2.226e+11,0
16261,BOYD1,1.997e+05,7.896e+02,2.226e+11,0
16262,BOYD1,1.997e+05,7.734e+02,2.226e+11,0
16263,BOYD1,1.996e+05,7.895e+02,2.226e+11,0
16264,BOYD1,1.996e+05,7.734e+02,2.226e+11,0
16265,BOYD1,1.995e+05,7.894e+02,2.226e+11,0
16266,BOYD1,1.995e+05,7.734e+02,2.226e+11,0
16267,BOYD1,1.994e+05,7.893e+02,2.226e+11,0
16268,BOYD1,1.994e+05,7.735e+02,2.226e+11,0
16269,BOYD1,1.994e+05,7.892e+02,2.226e+11,0
16270,BOYD1,1.993e+05,7.735e+02,2.226e+11,0
16271,BOYD1,1.993e+05,7.891e+02,2.226e+11,0
16272,BOYD1,1.992e+05,7.735e+02,2.225e+11,0
16273,BOYD1,1.992e+05,7.891e+02,2.225e+11,0
16274,BOYD1,1.992e+05,7.735e+02,2.225e+11,0
16275,BOYD1,1.991e+05,7.890e+02,2.225e+11,0
16276,BOYD1,1.991e+05,7.735e+02,2.225e+11,0
16277,BOYD1,1.990e+05,7.889e+02,2.225e+11,0
16278,BOYD1,1.990e+05,7.735e+02,2.225e+11,0
16279,BOYD1,1.990e+05,7.888e+02,2.225e+11,0
16280,BOYD1,1.989e+05,7.735e+02,2.225e+11,0
16281,BOYD1,1.989e+05,7.887e+02,2.225e+11,0
16282,BOYD1,1.988e+05,7.736e+02,2.225e+11,0
16283,BOYD1,1.988e+05,7.886e+02,2.225e+11,0
16284,BOYD1,1.988e+05,7.736e+02,2.225e+11,0
16285,BOYD1,1.987e+05,7.886e+02,2.225e+11,0
16286,BOYD1,1.987e+05,7.736e+02,2.225e+11,0
16287,BOYD1,1.987e+05,7.885e+02,2.225e+11,0
16288,BOYD1,1.986e+05,7.736e+02,2.224e+11,0
16289,BOYD1,1.986e+05,7.884e+02,2.224e+11,0
16290,BOYD1,1.986e+05,7.736e+02,2.224e+11,0
16291,BOYD1,1.985e+05,7.883e+02,2.224e+11,0
16292,BOYD1,1.985e+05,7.736e+02,2.224e+11,0
16293,BOYD1,1.985e+05,7.882e+02,2.224e+11,0
16294,BOYD1,1.984e+05,7.736e+02,2.224e+11,0
16295,BOYD1,1.984e+05,7.881e+02,2.224e+11,0
16296,BOYD1,1.984e+05,7.736e+02,2.224e+11,0
16297,BOYD1,1.983e+05,7.881e+02,2.224e+11,0
16298,BOYD1,1.983e+05,7.737e+02,2.224e+11,0
16299,BOYD1,1.983e+05,7.880e+02,2.224e+11,0
16300,BOYD1,1.983e+05,7.737e+02,2.224e+11,0
16301,BOYD1,1.982e+05,7.879e+02,2.224e+11,0
16302,BOYD1,1.982e+05,7.737e+02,2.224e+11,0
16303,BOYD1,1.982e+05,7.878e+02,2.223e+11,0
16304,BOYD1,1.982e+05,7.737e+02,2.223e+11,0
16305,BOYD1,1.981e+05,7.877e+02,2.223e+11,0
16306,BOYD1,1.981e+05,7.737e+02,2.223e+11,0
16307,BOYD1,1.981e+05,7.876e+02,2.223e+11,0
16308,BOYD1,1.981e+05,7.737e+02,2.223e+11,0
16309,BOYD1,1.980e+05,7.875e+02,2.223e+11,0
16310,BOYD1,1.980e+05,7.737e+02,2.223e+11,0
16311,BOYD1,1.980e+05,7.875e+02,2.223e+11,0
16312,BOYD1,1.980e+05,7.738e+02,2.223e+11,0
16313,BOYD1,1.979e+05,7.874e+02,2.223e+11,0
16314,BOYD1,1.979e+05,7.738e+02,2.223e+11,0
16315,BOYD1,1.979e+05,7.873e+02,2.223e+11,0
16316,BOYD1,1.979e+05,7.738e+02,2.223e+11,0
16317,BOYD1,1.979e+05,7.872e+02,2.223e+11,0
16318,BOYD1,1.978e+05,7.738e+02,2.223e+11,0
16319,BOYD1,1.978e+05,7.871e+02,2.222e+11,0
16320,BOYD1,1.978e+05,7.738e+02,2.222e+11,0
16321,BOYD1,1.978e+05,7.870e+02,2.222e+11,0
16322,BOYD1,1.978e+05,7.738e+02,2.222e+11,0
16323,BOYD1,1.977e+05,7.870e+02,2.222e+11,0
16324,BOYD1,1.977e+05,7.738e+02,2.222e+11,0
16325,BOYD1,1.977e+05,7.869e+02,2.222e+11,0
16326,BOYD1,1.977e+05,7.739e+02,2.222e+11,0
16327,BOYD1,1.977e+05,7.868e+02,2.222e+11,0
16328,BOYD1,1.977e+05,7.739e+02,2.222e+11,0
16329,BOYD1,1.976e+05,7.867e+02,2.222e+11,0
16330,BOYD1,1.976e+05,7.739e+02,2.222e+11,0
16331,BOYD1,1.976e+05,7.866e+02,2.222e+11,0
16332,BOYD1,1.976e+05,7.739e+02,2.222e+11,0
16333,BOYD1,1.976e+05,7.865e+02,2.222e+11,0
16334,BOYD1,1.976e+05,7.739e+02,2.221e+11,0
16335,BOYD1,1.976e+05,7.865e+02,2.221e+11,0
16336,BOYD1,1.976e+05,7.739e+02,2.221e+11,0
16337,BOYD1,1.975e+05,7.864e+02,2.221e+11,0
16338,BOYD1,1.975e+05,7.739e+02,2.221e+11,0
16339,BOYD1,1.975e+05,7.863e+02,2.221e+11,0
16340,BOYD1,1.975e+05,7.739e+02,2.221e+11,0
16341,BOYD1,1.975e+05,7.862e+02,2.221e+11,0
16342,BOYD1,1.975e+05,7.740e+02,2.221e+11,0
16343,BOYD1,1.975e+05,7.861e+02,2.221e+11,0
16344,BOYD1,1.975e+05,7.740e+02,2.221e+11,0
16345,BOYD1,1.975e+05,7.860e+02,2.221e+11,0
16346,BOYD1,1.975e+05,7.740e+02,2.221e+11,0
16347,BOYD1,1.975e+05,7.860e+02,2.221e+11,0
16348,BOYD1,1.975e+05,7.740e+02,2.221e+11,0
16349,BOYD1,1.974e+05,7.859e+02,2.221e+11,0
16350,BOYD1,1.974e+05,7.740e+02,2.220e+11,0
16351,BOYD1,1.974e+05,7.858e+02,2.220e+11,0
16352,BOYD1,1.974e+05,7.740e+02,2.220e+11,0
16353,BOYD1,1.974e+05,7.857e+02,2.220e+11,0
16354,BOYD1,1.974e+05,7.740e+02,2.220e+11,0
16355,BOYD1,1.974e+05,7.856e+02,2.220e+11,0
16356,BOYD1,1.974e+05,7.740e+02,2.220e+11,0
16357,BOYD1,1.974e+05,7.855e+02,2.220e+11,0
16358,BOYD1,1.974e+05,7.741e+02,2.220e+11,0
16359,BOYD1,1.974e+05,7.854e+02,2.220e+11,0
16360,BOYD1,1.974e+05,7.741e+02,2.220e+11,0
16361,BOYD1,1.974e+05,7.854e+02,2.220e+11,0
16362,BOYD1,1.974e+05,7.741e+02,2.220e+11,0
16363,BOYD1,1.974e+05,7.853e+02,2.220e+11,0
16364,BOYD1,1.974e+05,7.741e+02,2.220e+11,0
16365,BOYD1,1.974e+05,7.852e+02,2.219e+11,0
16366,BOYD1,1.974e+05,7.741e+02,2.219e+11,0
16367,BOYD1,1.974e+05,7.851e+02,2.219e+11,0
16368,BOYD1,1.974e+05,7.741e+02,2.219e+11,0
16369,BOYD1,1.974e+05,7.850e+02,2.219e+11,0
16370,BOYD1,1.974e+05,7.741e+02,2.219e+11,0
16371,BOYD1,1.974e+05,7.849e+02,2.219e+11,0
16372,BOYD1,1.974e+05,7.742e+02,2.219e+11,0
16373,BOYD1,1.974e+05,7.849e+02,2.219e+11,0
16374,BOYD1,1.974e+05,7.742e+02,2.219e+11,0
16375,BOYD1,1.974e+05,7.848e+02,2.219e+11,0
16376,BOYD1,1.974e+05,7.742e+02,2.219e+11,0
16377,BOYD1,1.974e+05,7.847e+02,2.219e+11,0
16378,BOYD1,1.974e+05,7.742e+02,2.219e+11,0
16379,BOYD1,1.974e+05,7.846e+02,2.219e+11,0
16380,BOYD1,1.974e+05,7.742e+02,2.219e+11,0
16381,BOYD1,1.974e+05,7.845e+02,2.218e+11,0
16382,BOYD1,1.975e+05,7.742e+02,2.218e+11,0
16383,BOYD1,1.975e+05,7.844e+02,2.218e+11,0
16384,BOYD1,1.975e+05,7.742e+02,2.218e+11,0
16385,BOYD1,1.975e+05,7.844e+02,2.218e+11,0
16386,BOYD1,1.975e+05,7.742e+02,2.218e+11,0
16387,BOYD1,1.975e+05,7.843e+02,2.218e+11,0
16388,BOYD1,1.975e+05,7.743e+02,2.218e+11,0
16389,BOYD1,1.975e+05,7.842e+02,2.218e+11,0
16390,BOYD1,1.975e+05,7.743e+02,2.218e+11,0
16391,BOYD1,1.975e+05,7.841e+02,2.218e+11,0
16392,BOYD1,1.975e+05,7.743e+02,2.218e+11,0
16393,BOYD1,1.975e+05,7.840e+02,2.218e+11,0
16394,BOYD1,1.975e+05,7.743e+02,2.218e+11,0
16395,BOYD1,1.975e+05,7.839e+02,2.218e+11,0
16396,BOYD1,1.975e+05,7.743e+02,2.218e+11,0
16397,BOYD1,1.976e+05,7.839e+02,2.217e+11,0
16398,BOYD1,1.976e+05,7.743e+02,2.217e+11,0
16399,BOYD1,1.976e+05,7.838e+02,2.217e+11,0
16400,BOYD1,1.976e+05,7.743e+02,2.217e+11,0
16401,BOYD1,1.976e+05,7.837e+02,2.217e+11,0
16402,BOYD1,1.976e+05,7.743e+02,2.217e+11,0
16403,BOYD1,1.976e+05,7.836e+02,2.217e+11,0
16404,BOYD1,1.976e+05,7.744e+02,2.217e+11,0
16405,BOYD1,1.976e+05,7.835e+02,2.217e+11,0
16406,BOYD1,1.976e+05,7.744e+02,2.217e+11,0
16407,BOYD1,1.976e+05,7.835e+02,2.217e+11,0
16408,BOYD1,1.977e+05,7.744e+02,2.217e+11,0
16409,BOYD1,1.977e+05,7.834e+02,2.217e+11,0
16410,BOYD1,1.977e+05,7.744e+02,2.217e+11,0
16411,BOYD1,1.977e+05,7.833e+02,2.217e+11,0
16412,BOYD1,1.977e+05,7.744e+02,2.216e+11,0
16413,BOYD1,1.977e+05,7.832e+02,2.216e+11,0
16414,BOYD1,1.977e+05,7.744e+02,2.216e+11,0
16415,BOYD1,1.977e+05,7.831e+02,2.216e+11,0
16416,BOYD1,1.978e+05,7.744e+02,2.216e+11,0
16417,BOYD1,1.978e+05,7.830e+02,2.216e+11,0
16418,BOYD1,1.978e+05,7.745e+02,2.216e+11,0
16419,BOYD1,1.978e+05,7.830e+02,2.216e+11,0
16420,BOYD1,1.978e+05,7.745e+02,2.216e+11,0
16421,BOYD1,1.978e+05,7.829e+02,2.216e+11,0
16422,BOYD1,1.978e+05,7.745e+02,2.216e+11,0
16423,BOYD1,1.978e+05,7.828e+02,2.216e+11,0
16424,BOYD1,1.978e+05,7.745e+02,2.216e+11,0
16425,BOYD1,1.979e+05,7.827e+02,2.216e+11,0
16426,BOYD1,1.979e+05,7.745e+02,2.216e+11,0
16427,BOYD1,1.979e+05,7.826e+02,2.216e+11,0
16428,BOYD1,1.979e+05,7.745e+02,2.215e+11,0
16429,BOYD1,1.979e+05,7.825e+02,2.215e+11,0
16430,BOYD1,1.979e+05,7.745e+02,2.215e+11,0
16431,BOYD1,1.979e+05,7.825e+02,2.215e+11,0
16432,BOYD1,1.980e+05,7.745e+02,2.215e+11,0
16433,BOYD1,1.980e+05,7.824e+02,2.215e+11,0
16434,BOYD1,1.980e+05,7.746e+02,2.215e+11,0
16435,BOYD1,1.980e+05,7.823e+02,2.215e+11,0
16436,BOYD1,1.980e+05,7.746e+02,2.215e+11,0
16437,BOYD1,1.980e+05,7.822e+02,2.215e+11,0
16438,BOYD1,1.980e+05,7.746e+02,2.215e+11,0
16439,BOYD1,1.980e+05,7.821e+02,2.215e+11,0
16440,BOYD1,1.981e+05,7.746e+02,2.215e+11,0
16441,BOYD1,1.981e+05,7.820e+02,2.215e+11,0
16442,BOYD1,1.981e+05,7.746e+02,2.215e+11,0
16443,BOYD1,1.981e+05,7.820e+02,2.214e+11,0
16444,BOYD1,1.981e+05,7.746e+02,2.214e+11,0
16445,BOYD1,1.981e+05,7.819e+02,2.214e+11,0
16446,BOYD1,1.981e+05,7.746e+02,2.214e+11,0
16447,BOYD1,1.981e+05,7.818e+02,2.214e+11,0
16448,BOYD1,1.982e+05,7.746e+02,2.214e+11,0
16449,BOYD1,1.982e+05,7.817e+02,2.214e+11,0
16450,BOYD1,1.982e+05,7.747e+02,2.214e+11,0
16451,BOYD1,1.982e+05,7.816e+02,2.214e+11,0
16452,BOYD1,1.982e+05,7.747e+02,2.214e+11,0
16453,BOYD1,1.982e+05,7.815e+02,2.214e+11,0
16454,BOYD1,1.982e+05,7.747e+02,2.214e+11,0
16455,BOYD1,1.982e+05,7.815e+02,2.214e+11,0
16456,BOYD1,1.983e+05,7.747e+02,2.214e+11,0
16457,BOYD1,1.983e+05,7.814e+02,2.214e+11,0
16458,BOYD1,1.983e+05,7.747e+02,2.214e+11,0
16459,BOYD1,1.983e+05,7.813e+02,2.213e+11,0
16460,BOYD1,1.983e+05,7.747e+02,2.213e+11,0
16461,BOYD1,1.983e+05,7.812e+02,2.213e+11,0
16462,BOYD1,1.983e+05,7.747e+02,2.213e+11,0
16463,BOYD1,1.983e+05,7.811e+02,2.213e+11,0
16464,BOYD1,1.984e+05,7.747e+02,2.213e+11,0
16465,BOYD1,1.984e+05,7.811e+02,2.213e+11,0
16466,BOYD1,1.984e+05,7.748e+02,2.213e+11,0
16467,BOYD1,1.984e+05,7.810e+02,2.213e+11,0
16468,BOYD1,1.984e+05,7.748e+02,2.213e+11,0
16469,BOYD1,1.984e+05,7.809e+02,2.213e+11,0
16470,BOYD1,1.984e+05,7.748e+02,2.213e+11,0
16471,BOYD1,1.984e+05,7.808e+02,2.213e+11,0
16472,BOYD1,1.984e+05,7.748e+02,2.213e+11,0
16473,BOYD1,1.984e+05,7.807e+02,2.213e+11,0
16474,BOYD1,1.985e+05,7.748e+02,2.212e+11,0
16475,BOYD1,1.985e+05,7.806e+02,2.212e+11,0
16476,BOYD1,1.985e+05,7.748e+02,2.212e+11,0
16477,BOYD1,1.985e+05,7.806e+02,2.212e+11,0
16478,BOYD1,1.985e+05,7.748e+02,2.212e+11,0
16479,BOYD1,1.985e+05,7.805e+02,2.212e+11,0
16480,BOYD1,1.985e+05,7.748e+02,2.212e+11,0
16481,BOYD1,1.985e+05,7.804e+02,2.212e+11,0
16482,BOYD1,1.985e+05,7.748e+02,2.212e+11,0
16483,BOYD1,1.985e+05,7.803e+02,2.212e+11,0
16484,BOYD1,1.985e+05,7.749e+02,2.212e+11,0
16485,BOYD1,1.985e+05,7.802e+02,2.212e+11,0
16486,BOYD1,1.986e+05,7.749e+02,2.212e+11,0
16487,BOYD1,1.986e+05,7.801e+02,2.212e+11,0
16488,BOYD1,1.986e+05,7.749e+02,2.212e+11,0
16489,BOYD1,1.986e+05,7.801e+02,2.212e+11,0
16490,BOYD1,1.986e+05,7.749e+02,2.211e+11,0
16491,BOYD1,1.986e+05,7.800e+02,2.211e+11,0
16492,BOYD1,1.986e+05,7.749e+02,2.211e+11,0
16493,BOYD1,1.986e+05,7.799e+02,2.211e+11,0
16494,BOYD1,1.986e+05,7.749e+02,2.211e+11,0
16495,BOYD1,1.986e+05,7.798e+02,2.211e+11,0
16496,BOYD1,1.986e+05,7.749e+02,2.211e+11,0
16497,BOYD1,1.986e+05,7.797e+02,2.211e+11,0
16498,BOYD1,1.986e+05,7.749e+02,2.211e+11,0
16499,BOYD1,1.986e+05,7.797e+02,2.211e+11,0
16500,BOYD1,1.986e+05,7.750e+02,2.211e+11,0
16501,BOYD1,1.986e+05,7.796e+02,2.211e+11,0
16502,BOYD1,1.986e+05,7.750e+02,2.211e+11,0
16503,BOYD1,1.986e+05,7.795e+02,2.211e+11,0
16504,BOYD1,1.986e+05,7.750e+02,2.211e+11,0
16505,BOYD1,1.986e+05,7.794e+02,2.211e+11,0
16506,BOYD1,1.986e+05,7.750e+02,2.210e+11,0
16507,BOYD1,1.986e+05,7.793e+02,2.210e+11,0
16508,BOYD1,1.987e+05,7.750e+02,2.210e+11,0
16509,BOYD1,1.986e+05,7.792e+02,2.210e+11,0
16510,BOYD1,1.987e+05,7.750e+02,2.210e+11,0
16511,BOYD1,1.986e+05,7.792e+02,2.210e+11,0
16512,BOYD1,1.987e+05,7.750e+02,2.210e+11,0
16513,BOYD1,1.986e+05,7.791e+02,2.210e+11,0
16514,BOYD1,1.987e+05,7.750e+02,2.210e+11,0
16515,BOYD1,1.986e+05,7.790e+02,2.210e+11,0
16516,BOYD1,1.986e+05,7.751e+02,2.210e+11,0
16517,BOYD1,1.986e+05,7.789e+02,2.210e+11,0
16518,BOYD1,1.986e+05,7.751e+02,2.210e+11,0
16519,BOYD1,1.986e+05,7.788e+02,2.210e+11,0
16520,BOYD1,1.986e+05,7.751e+02,2.210e+11,0
16521,BOYD1,1.986e+05,7.788e+02,2.209e+11,0
16522,BOYD1,1.986e+05,7.751e+02,2.209e+11,0
16523,BOYD1,1.986e+05,7.787e+02,2.209e+11,0
16524,BOYD1,1.986e+05,7.751e+02,2.209e+11,0
16525,BOYD1,1.986e+05,7.786e+02,2.209e+11,0
16526,BOYD1,1.986e+05,7.751e+02,2.209e+11,0
16527,BOYD1,1.986e+05,7.785e+02,2.209e+11,0
16528,BOYD1,1.986e+05,7.751e+02,2.209e+11,0
16529,BOYD1,1.986e+05,7.784e+02,2.209e+11,0
16530,BOYD1,1.986e+05,7.751e+02,2.209e+11,0
16531,BOYD1,1.986e+05,7.783e+02,2.209e+11,0
16532,BOYD1,1.986e+05,7.751e+02,2.209e+11,0
16533,BOYD1,1.986e+05,7.783e+02,2.209e+11,0
16534,BOYD1,1.986e+05,7.752e+02,2.209e+11,0
16535,BOYD1,1.985e+05,7.782e+02,2.209e+11,0
16536,BOYD1,1.985e+05,7.752e+02,2.209e+11,0
16537,BOYD1,1.985e+05,7.781e+02,2.208e+11,0
16538,BOYD1,1.985e+05,7.752e+02,2.208e+11,0
16539,BOYD1,1.985e+05,7.780e+02,2.208e+11,0
16540,BOYD1,1.985e+05,7.752e+02,2.208e+11,0
16541,BOYD1,1.985e+05,7.779e+02,2.208e+11,0
16542,BOYD1,1.985e+05,7.752e+02,2.208e+11,0
16543,BOYD1,1.985e+05,7.779e+02,2.208e+11,0
16544,BOYD1,1.985e+05,7.752e+02,2.208e+11,0
16545,BOYD1,1.984e+05,7.778e+02,2.208e+11,0
16546,BOYD1,1.984e+05,7.752e+02,2.208e+11,0
16547,BOYD1,1.984e+05,7.778e+02,2.208e+11,0
16548,BOYD1,1.984e+05,7.752e+02,2.208e+11,0
16549,BOYD1,1.984e+05,7.778e+02,2.208e+11,0
16550,BOYD1,1.984e+05,7.753e+02,2.208e+11,0
16551,BOYD1,1.983e+05,7.778e+02,2.208e+11,0
16552,BOYD1,1.983e+05,7.753e+02,2.207e+11,0
16553,BOYD1,1.983e+05,7.779e+02,2.207e+11,0
16554,BOYD1,1.983e+05,7.753e+02,2.207e+11,0
16555,BOYD1,1.983e+05,7.779e+02,2.207e+11,0
16556,BOYD1,1.983e+05,7.753e+02,2.207e+11,0
16557,BOYD1,1.982e+05,7.779e+02,2.207e+11,0
16558,BOYD1,1.982e+05,7.753e+02,2.207e+11,0
16559,BOYD1,1.982e+05,7.779e+02,2.207e+11,0
16560,BOYD1,1.982e+05,7.753e+02,2.207e+11,0
16561,BOYD1,1.982e+05,7.779e+02,2.207e+11,0
16562,BOYD1,1.982e+05,7.753e+02,2.207e+11,0
16563,BOYD1,1.981e+05,7.779e+02,2.207e+11,0
16564,BOYD1,1.981e+05,7.753e+02,2.207e+11,0
16565,BOYD1,1.981e+05,7.779e+02,2.207e+11,0
16566,BOYD1,1.981e+05,7.753e+02,2.207e+11,0
16567,BOYD1,1.980e+05,7.780e+02,2.207e+11,0
16568,BOYD1,1.980e+05,7.754e+02,2.206e+11,0
16569,BOYD1,1.980e+05,7.780e+02,2.206e+11,0
16570,BOYD1,1.980e+05,7.754e+02,2.206e+11,0
16571,BOYD1,1.979e+05,7.780e+02,2.206e+11,0
16572,BOYD1,1.979e+05,7.754e+02,2.206e+11,0
16573,BOYD1,1.979e+05,7.780e+02,2.206e+11,0
